well_id,region,slope_m_per_year,p_value,tau,mean_level,std_level,total_change_est,count,start_date,end_date
28438101,Brandenburg,-0.0020575146462370733,0.0007952139574183579,-0.0643487507637083,56.40382400648825,0.1553012790496556,-0.05311514195583673,1233,2000-01-02,2025-10-26
33427123,Brandenburg,-0.03973374566958294,2.613129278411518e-63,-0.3188297387229011,31.312005627009647,0.571540354636471,-1.0325878546082992,1244,2000-01-02,2025-12-28
30401382,Brandenburg,-0.009094304388421843,6.07855829042553e-25,-0.19357970980159808,41.08169025139561,0.23556774639992134,-0.23633986928104073,1271,2000-01-02,2025-12-28
34532501,Brandenburg,-0.008327082184225077,6.49920968463729e-14,-0.13940895518244298,10.798172338231502,0.40149752689021173,-0.21640154440154533,1293,2000-01-02,2025-12-28
33471550,Brandenburg,-0.024250283426281438,4.435457454980378e-30,-0.21946948564956603,55.22044701986754,0.5459499881648606,-0.6302085976242666,1208,2000-01-02,2025-12-28
35416176,Brandenburg,-0.007349094567404457,3.3384309889255823e-13,-0.13846946364769944,28.299666666666667,0.2795308557756298,-0.19098591549295854,1245,2000-01-02,2025-12-28
40496302,Brandenburg,-0.005939024390243927,5.370161493540558e-27,-0.2056884578266463,48.60415594855306,0.15035706094664072,-0.15434146341463478,1244,2000-01-02,2025-12-28
33522329,Brandenburg,-0.005997536945812833,4.6553943555075276e-18,-0.16609140064459155,7.652636068237205,0.21732677436306144,-0.15586206896551788,1231,2000-01-02,2025-12-28
34416018,Brandenburg,-0.027038912863932892,8.151462826632113e-48,-0.2790885166357245,30.89639391447369,0.42706879637590756,-0.7026786061723505,1216,2000-01-02,2025-12-28
31481928,Brandenburg,0.007749292786421427,2.5111880605374313e-93,0.3956586126212254,17.619870340356567,0.09624821560347684,0.20123762376237436,1234,2000-01-09,2025-12-28
36505189,Brandenburg,-0.009401544401542531,6.348752579890158e-60,-0.3119440700296282,37.64659694288013,0.20789854778053213,-0.2443243243242757,1243,2000-01-02,2025-12-28
31491988,Brandenburg,-0.011509978991596621,1.0334540249872946e-35,-0.23713182366466357,22.560753809141936,0.3403758611888295,-0.29911764705882304,1247,2000-01-02,2025-12-28
36441971,Brandenburg,-0.013306010928961803,1.3661314645149365e-57,-0.31149155924230426,30.74658270361041,0.20877896909796909,-0.3455373406193093,1191,2000-01-02,2025-12-21
39496057,Brandenburg,-0.008707592151109177,4.2702042368567784e-29,-0.21455851833344422,45.696896831844036,0.21267960040165068,-0.22629011553272638,1231,2000-01-02,2025-12-28
38441704,Brandenburg,-0.007981425839934274,5.359664808944263e-22,-0.1858215377638179,40.15628700657895,0.20847200374229852,-0.20741873804970876,1216,2000-01-02,2025-12-28
38431487,Brandenburg,0.003487872421695753,2.1009629059564e-07,0.09982504892140642,45.95930147058824,0.17403228645818428,0.09064171122994137,1224,2000-01-02,2025-12-28
38470840,Brandenburg,-0.015366288640936794,1.3465800860644478e-160,-0.5209382035804522,34.09534044298606,0.16251442471766386,-0.39933418693982764,1219,2000-01-02,2025-12-28
36441976,Brandenburg,-0.0006489872068228986,0.3427181803350783,-0.01917405098938634,31.531526648599822,0.19401983052677615,-0.016865671641787688,1107,2000-01-02,2025-12-28
38549040,Brandenburg,-0.00875788743059067,6.8557364237439844e-18,-0.16380781901008698,26.267196000000002,0.2626712728563974,-0.22759717314487785,1250,2000-01-02,2025-12-28
38501732,Brandenburg,-0.006946851225697094,2.899517786637873e-11,-0.12676038125526143,43.880870967741934,0.29132187518890446,-0.1805325443786908,1240,2000-01-02,2025-12-28
35459841,Brandenburg,-0.01615435647943411,1.390107312619208e-46,-0.2908232243800743,34.773927919708036,0.28085239990849037,-0.41981424148607405,1096,2000-01-02,2025-12-28
35532630,Brandenburg,-0.006766673528201029,3.578043998336609e-21,-0.18053750943803235,13.375145395799677,0.23600415139135755,-0.17585014409222222,1238,2000-01-02,2025-12-28
40546008,Brandenburg,-0.007905844155842582,1.2264361569281752e-11,-0.12978656342942696,42.038940505297475,0.3364569488790065,-0.20545454545450456,1227,2000-01-02,2025-12-28
33407911,Brandenburg,-0.010973411446597529,3.1778000546022318e-27,-0.20834770609854658,27.893494224422444,0.28613609896054504,-0.28517350157728605,1212,2000-01-02,2025-12-28
28453495,Brandenburg,-0.004939451684289105,2.029195865439969e-06,-0.0882356091830436,52.1298148413925,0.29246168930379,-0.12770223752153873,1294,2000-01-02,2025-11-09
33532380,Brandenburg,-0.013659311892296187,4.305395436281584e-63,-0.3107910324823147,8.478015158180286,0.23662497711251618,-0.35183246073298435,1299,2000-01-02,2025-10-05
39471208,Brandenburg,-0.008382099827882782,1.010411898418608e-16,-0.16212257450598808,54.86592216582065,0.2515432819747844,-0.21783132530120017,1182,2000-01-02,2025-12-28
35405930,Brandenburg,-0.0028281068524970364,0.0001292871918723656,-0.07301126749307503,28.39659163987138,0.18439470054552068,-0.07349593495934803,1244,2000-01-02,2025-12-28
30438404,Brandenburg,0.0,0.593343856547501,-0.010357504520058226,39.93192916666667,0.21550871788082943,0.0,1200,2000-01-02,2025-12-07
